"","UF","ano","rend","name"
"407","AL","1991/92","116.40000000000001","producao"
"408","AP","1991/92","0.29999999999999999","producao"
"409","AM","1991/92","12","producao"
"410","BA","1991/92","1748.5999999999999","producao"
"411","CE","1991/92","455.89999999999998","producao"
"412","DF","1991/92","195.09999999999999","producao"
"413","ES","1991/92","449.80000000000001","producao"
"414","GO","1991/92","5447.8000000000002","producao"
"415","MA","1991/92","695.20000000000005","producao"
"416","MT","1991/92","5257.6000000000004","producao"
"417","MS","1991/92","3246.1999999999998","producao"
"418","MG","1991/92","6081.6000000000004","producao"
"419","PA","1991/92","451.80000000000001","producao"
"420","PB","1991/92","178","producao"
"421","PR","1991/92","13727.6","producao"
"422","PE","1991/92","125.09999999999999","producao"
"423","PI","1991/92","325.89999999999998","producao"
"424","RJ","1991/92","128.09999999999999","producao"
"425","RN","1991/92","108.5","producao"
"426","RS","1991/92","17360.400000000001","producao"
"427","RO","1991/92","524.29999999999995","producao"
"428","RR","1991/92","34.5","producao"
"429","SC","1991/92","4954.6999999999998","producao"
"430","SP","1991/92","6171.6000000000004","producao"
"431","SE","1991/92","93.700000000000003","producao"
"432","TO","1991/92","393.89999999999998","producao"
"433","AC","1992/93","117.7","producao"
"434","AL","1992/93","32.899999999999999","producao"
"435","AP","1992/93","0.20000000000000001","producao"
"436","AM","1992/93","12","producao"
"437","BA","1992/93","1337","producao"
"438","CE","1992/93","144.59999999999999","producao"
"439","DF","1992/93","164.19999999999999","producao"
"440","ES","1992/93","498.69999999999999","producao"
"441","GO","1992/93","4967.8000000000002","producao"
"442","MA","1992/93","839.29999999999995","producao"
"443","MT","1992/93","5867.3999999999996","producao"
"444","MS","1992/93","3501.4000000000001","producao"
"445","MG","1992/93","6431.6999999999998","producao"
"446","PA","1992/93","480.30000000000001","producao"
"447","PB","1992/93","17.899999999999999","producao"
"448","PR","1992/93","14558.299999999999","producao"
"449","PE","1992/93","36","producao"
"450","PI","1992/93","214.09999999999999","producao"
"451","RJ","1992/93","160.19999999999999","producao"
"452","RN","1992/93","3.3999999999999999","producao"
"453","RS","1992/93","16908.900000000001","producao"
"454","RO","1992/93","570.5","producao"
"455","RR","1992/93","34.5","producao"
"456","SC","1992/93","4816.3000000000002","producao"
"457","SP","1992/93","6074","producao"
"458","SE","1992/93","37.899999999999999","producao"
"459","TO","1992/93","426","producao"
"460","AC","1993/94","121.40000000000001","producao"
"461","AL","1993/94","185.09999999999999","producao"
"462","AP","1993/94","0.29999999999999999","producao"
"463","AM","1993/94","11.199999999999999","producao"
"464","BA","1993/94","1963.2","producao"
"465","CE","1993/94","1022.5","producao"
"466","DF","1993/94","209.59999999999999","producao"
"467","ES","1993/94","364","producao"
"468","GO","1993/94","6464.8999999999996","producao"
"469","MA","1993/94","1443.0999999999999","producao"
"470","MT","1993/94","7183.6000000000004","producao"
"471","MS","1993/94","4004.5999999999999","producao"
"472","MG","1993/94","6333","producao"
"473","PA","1993/94","565.60000000000002","producao"
"474","PB","1993/94","305.89999999999998","producao"
"475","PR","1993/94","15667.9","producao"
"476","PE","1993/94","474.69999999999999","producao"
"477","PI","1993/94","1009","producao"
"478","RJ","1993/94","125.7","producao"
"479","RN","1993/94","209.90000000000001","producao"
"480","RS","1993/94","16160.6","producao"
"481","RO","1993/94","761.29999999999995","producao"
"482","RR","1993/94","59","producao"
"483","SC","1993/94","5147.8999999999996","producao"
"484","SP","1993/94","5579.6999999999998","producao"
"485","SE","1993/94","140.30000000000001","producao"
"486","TO","1993/94","521","producao"
"487","AC","1994/95","115.7","producao"
"488","AL","1994/95","152","producao"
"489","AP","1994/95","0.69999999999999996","producao"
"490","AM","1994/95","19.199999999999999","producao"
"491","BA","1994/95","2349.5999999999999","producao"
"492","CE","1994/95","908.89999999999998","producao"
"493","DF","1994/95","182.5","producao"
"494","ES","1994/95","214.69999999999999","producao"
"495","GO","1994/95","6423.6999999999998","producao"
"496","MA","1994/95","1562.3","producao"
"497","MT","1994/95","7617.1999999999998","producao"
"498","MS","1994/95","4276.8000000000002","producao"
"499","MG","1994/95","6396.8999999999996","producao"
"500","PA","1994/95","779.89999999999998","producao"
"501","PB","1994/95","281.39999999999998","producao"
"502","PR","1994/95","16907","producao"
"503","PE","1994/95","482.89999999999998","producao"
"504","PI","1994/95","946.39999999999998","producao"
"505","RJ","1994/95","91.900000000000006","producao"
"506","RN","1994/95","178.09999999999999","producao"
"507","RS","1994/95","17958.400000000001","producao"
"508","RO","1994/95","751.89999999999998","producao"
"509","RR","1994/95","65.599999999999994","producao"
"510","SC","1994/95","5429.6999999999998","producao"
"511","SP","1994/95","6254.6000000000004","producao"
"512","SE","1994/95","157.69999999999999","producao"
"513","TO","1994/95","559.20000000000005","producao"
"514","AC","1995/96","119.09999999999999","producao"
"515","AL","1995/96","132.90000000000001","producao"
"516","AP","1995/96","0.5","producao"
"517","AM","1995/96","11.5","producao"
"518","BA","1995/96","1898","producao"
"519","CE","1995/96","1099.5","producao"
"520","DF","1995/96","189.80000000000001","producao"
"521","ES","1995/96","318.80000000000001","producao"
"522","GO","1995/96","6371.5","producao"
"523","MA","1995/96","1629.0999999999999","producao"
"524","MT","1995/96","7173.1999999999998","producao"
"525","MS","1995/96","3943.5999999999999","producao"
"526","MG","1995/96","5944.6000000000004","producao"
"527","PA","1995/96","705.29999999999995","producao"
"528","PB","1995/96","417.19999999999999","producao"
"529","PR","1995/96","17246","producao"
"530","PE","1995/96","487.80000000000001","producao"
"531","PI","1995/96","954.39999999999998","producao"
"532","RJ","1995/96","86.400000000000006","producao"
"533","RN","1995/96","191","producao"
"534","RS","1995/96","13137.700000000001","producao"
"535","RO","1995/96","745","producao"
"536","RR","1995/96","70.5","producao"
"537","SC","1995/96","4607.6999999999998","producao"
"538","SP","1995/96","5415.8000000000002","producao"
"539","SE","1995/96","177.69999999999999","producao"
"540","TO","1995/96","490.10000000000002","producao"
"541","AC","1996/97","86.799999999999997","producao"
"542","AL","1996/97","187.5","producao"
"543","AP","1996/97","0.5","producao"
"544","AM","1996/97","16.100000000000001","producao"
"545","BA","1996/97","2830.6999999999998","producao"
"546","CE","1996/97","603.39999999999998","producao"
"547","DF","1996/97","232.5","producao"
"548","ES","1996/97","234.5","producao"
"549","GO","1996/97","7023.1000000000004","producao"
"550","MA","1996/97","1464.8","producao"
"551","MT","1996/97","8377.2999999999993","producao"
"552","MS","1996/97","4480.1000000000004","producao"
"553","MG","1996/97","6639.8999999999996","producao"
"554","PA","1996/97","701.5","producao"
"555","PB","1996/97","361.19999999999999","producao"
"556","PR","1996/97","17362.900000000001","producao"
"557","PE","1996/97","388","producao"
"558","PI","1996/97","640.29999999999995","producao"
"559","RJ","1996/97","72.299999999999997","producao"
"560","RN","1996/97","107.2","producao"
"561","RS","1996/97","14094.4","producao"
"562","RO","1996/97","730.29999999999995","producao"
"563","RR","1996/97","65.599999999999994","producao"
"564","SC","1996/97","5270.3999999999996","producao"
"565","SP","1996/97","5809","producao"
"566","SE","1996/97","163.5","producao"
"567","TO","1996/97","482.89999999999998","producao"
"568","AC","1997/98","63.700000000000003","producao"
"569","AL","1997/98","134.19999999999999","producao"
"570","AP","1997/98","0.5","producao"
"571","AM","1997/98","47.600000000000001","producao"
"572","BA","1997/98","2356.5","producao"
"573","CE","1997/98","247.90000000000001","producao"
"574","DF","1997/98","227.13999999999999","producao"
"575","ES","1997/98","191.59999999999999","producao"
"576","GO","1997/98","6782.9380000000001","producao"
"577","MA","1997/98","1117.4000000000001","producao"
"578","MT","1997/98","9804","producao"
"579","MS","1997/98","4019.1879999999996","producao"
"580","MG","1997/98","6124.7249999999995","producao"
"581","PA","1997/98","908.60000000000002","producao"
"582","PB","1997/98","8.5","producao"
"583","PR","1997/98","17097.816999999999","producao"
"584","PE","1997/98","43.200000000000003","producao"
"585","PI","1997/98","230.30000000000001","producao"
"586","RJ","1997/98","65.700000000000003","producao"
"587","RN","1997/98","16.199999999999999","producao"
"588","RS","1997/98","15763.6","producao"
"589","RO","1997/98","525.10000000000002","producao"
"590","RR","1997/98","66","producao"
"591","SC","1997/98","4214.8000000000002","producao"
"592","SP","1997/98","5812.7959999999994","producao"
"593","SE","1997/98","160.90000000000001","producao"
"594","TO","1997/98","527.79999999999995","producao"
"595","AC","1998/99","75.099999999999994","producao"
"596","AL","1998/99","129.19999999999999","producao"
"597","AP","1998/99","1.7","producao"
"598","AM","1998/99","52.100000000000001","producao"
"599","BA","1998/99","2643.5999999999999","producao"
"600","CE","1998/99","801.60000000000002","producao"
"601","DF","1998/99","246.23949999999999","producao"
"602","ES","1998/99","171.90000000000001","producao"
"603","GO","1998/99","7775.7600000000002","producao"
"604","MA","1998/99","1336.7","producao"
"605","MT","1998/99","10612.1","producao"
"606","MS","1998/99","4932.6800000000003","producao"
"607","MG","1998/99","6295.3800000000001","producao"
"608","PA","1998/99","1127","producao"
"609","PB","1998/99","74.599999999999994","producao"
"610","PR","1998/99","18795.889999999999","producao"
"611","PE","1998/99","119.59999999999999","producao"
"612","PI","1998/99","575.39999999999998","producao"
"613","RJ","1998/99","57.200000000000003","producao"
"614","RN","1998/99","44.600000000000001","producao"
"615","RS","1998/99","14890.700000000001","producao"
"616","RO","1998/99","453","producao"
"617","RR","1998/99","72.400000000000006","producao"
"618","SC","1998/99","4306.6000000000004","producao"
"619","SP","1998/99","6039.2380000000003","producao"
"620","SE","1998/99","183","producao"
"621","TO","1998/99","624.60000000000002","producao"
"622","AC","1999/00","92.099999999999994","producao"
