"","UF","ano","rend","name"
"8927","PE","1995/96","383","feijao"
"8928","PI","1995/96","325","feijao"
"8929","RJ","1995/96","10.800000000000001","feijao"
"8930","RN","1995/96","162","feijao"
"8931","RS","1995/96","248","feijao"
"8932","RO","1995/96","151.5","feijao"
"8933","RR","1995/96","2.1000000000000001","feijao"
"8934","SC","1995/96","355.80000000000001","feijao"
"8935","SP","1995/96","198.80000000000001","feijao"
"8936","SE","1995/96","67","feijao"
"8937","TO","1995/96","6.2999999999999998","feijao"
"8938","AC","1996/97","14.5","feijao"
"8939","AL","1996/97","162.90000000000001","feijao"
"8940","AP","1996/97","0","feijao"
"8941","AM","1996/97","3.7000000000000002","feijao"
"8942","BA","1996/97","715.10000000000002","feijao"
"8943","CE","1996/97","549.89999999999998","feijao"
"8944","DF","1996/97","8.6999999999999993","feijao"
"8945","ES","1996/97","39.299999999999997","feijao"
"8946","GO","1996/97","107.8","feijao"
"8947","MA","1996/97","96","feijao"
"8948","MT","1996/97","25.800000000000001","feijao"
"8949","MS","1996/97","29.5","feijao"
"8950","MG","1996/97","487.60000000000002","feijao"
"8951","PA","1996/97","80","feijao"
"8952","PB","1996/97","275.5","feijao"
"8953","PR","1996/97","560.89999999999998","feijao"
"8954","PE","1996/97","373.39999999999998","feijao"
"8955","PI","1996/97","300","feijao"
"8956","RJ","1996/97","6.4000000000000004","feijao"
"8957","RN","1996/97","143.90000000000001","feijao"
"8958","RS","1996/97","195.80000000000001","feijao"
"8959","RO","1996/97","129","feijao"
"8960","RR","1996/97","2.1000000000000001","feijao"
"8961","SC","1996/97","321.89999999999998","feijao"
"8962","SP","1996/97","216.90000000000001","feijao"
"8963","SE","1996/97","68","feijao"
"8964","TO","1996/97","4.4000000000000004","feijao"
"8965","AC","1997/98","11.800000000000001","feijao"
"8966","AL","1997/98","116.09999999999999","feijao"
"8967","AP","1997/98","0.10000000000000001","feijao"
"8968","AM","1997/98","5.2000000000000002","feijao"
"8969","BA","1997/98","617.89999999999998","feijao"
"8970","CE","1997/98","465.39999999999998","feijao"
"8971","DF","1997/98","12.800000000000001","feijao"
"8972","ES","1997/98","35.5","feijao"
"8973","GO","1997/98","123.8","feijao"
"8974","MA","1997/98","67.400000000000006","feijao"
"8975","MT","1997/98","26.600000000000001","feijao"
"8976","MS","1997/98","26.800000000000001","feijao"
"8977","MG","1997/98","439.69999999999999","feijao"
"8978","PA","1997/98","83.599999999999994","feijao"
"8979","PB","1997/98","135","feijao"
"8980","PR","1997/98","587.20000000000005","feijao"
"8981","PE","1997/98","154.90000000000001","feijao"
"8982","PI","1997/98","193.69999999999999","feijao"
"8983","RJ","1997/98","8","feijao"
"8984","RN","1997/98","68","feijao"
"8985","RS","1997/98","190.30000000000001","feijao"
"8986","RO","1997/98","94.200000000000003","feijao"
"8987","RR","1997/98","0.80000000000000004","feijao"
"8988","SC","1997/98","245.40000000000001","feijao"
"8989","SP","1997/98","229.5","feijao"
"8990","SE","1997/98","53","feijao"
"8991","TO","1997/98","4.7999999999999998","feijao"
"8992","AC","1998/99","9.5999999999999996","feijao"
"8993","AL","1998/99","116.09999999999999","feijao"
"8994","AP","1998/99","0.20000000000000001","feijao"
"8995","AM","1998/99","5.2000000000000002","feijao"
"8996","BA","1998/99","793.10000000000002","feijao"
"8997","CE","1998/99","573.79999999999995","feijao"
"8998","DF","1998/99","14.5","feijao"
"8999","ES","1998/99","35.5","feijao"
"9000","GO","1998/99","152","feijao"
"9001","MA","1998/99","71.400000000000006","feijao"
"9002","MT","1998/99","31","feijao"
"9003","MS","1998/99","35.5","feijao"
"9004","MG","1998/99","456.89999999999998","feijao"
"9005","PA","1998/99","94.200000000000003","feijao"
"9006","PB","1998/99","136.40000000000001","feijao"
"9007","PR","1998/99","694.70000000000005","feijao"
"9008","PE","1998/99","257.10000000000002","feijao"
"9009","PI","1998/99","186","feijao"
"9010","RJ","1998/99","8.4000000000000004","feijao"
"9011","RN","1998/99","64.599999999999994","feijao"
"9012","RS","1998/99","200.30000000000001","feijao"
"9013","RO","1998/99","98.900000000000006","feijao"
"9014","RR","1998/99","0.69999999999999996","feijao"
"9015","SC","1998/99","255.19999999999999","feijao"
"9016","SP","1998/99","261.5","feijao"
"9017","SE","1998/99","60.200000000000003","feijao"
"9018","TO","1998/99","4.2000000000000002","feijao"
"9019","AC","1999/00","14","feijao"
"9020","AL","1999/00","77.099999999999994","feijao"
"9021","AP","1999/00","0.29999999999999999","feijao"
"9022","AM","1999/00","9","feijao"
"9023","BA","1999/00","767.29999999999995","feijao"
"9024","CE","1999/00","570.5","feijao"
"9025","DF","1999/00","14","feijao"
"9026","ES","1999/00","32.899999999999999","feijao"
"9027","GO","1999/00","108.40000000000001","feijao"
"9028","MA","1999/00","70","feijao"
"9029","MT","1999/00","31.399999999999999","feijao"
"9030","MS","1999/00","25","feijao"
"9031","MG","1999/00","433.69999999999999","feijao"
"9032","PA","1999/00","78.599999999999994","feijao"
"9033","PB","1999/00","161.19999999999999","feijao"
"9034","PR","1999/00","548.10000000000002","feijao"
"9035","PE","1999/00","294.10000000000002","feijao"
"9036","PI","1999/00","208.30000000000001","feijao"
"9037","RJ","1999/00","8.1999999999999993","feijao"
"9038","RN","1999/00","90.400000000000006","feijao"
"9039","RS","1999/00","182","feijao"
"9040","RO","1999/00","94.900000000000006","feijao"
"9041","RR","1999/00","0.69999999999999996","feijao"
"9042","SC","1999/00","217.69999999999999","feijao"
"9043","SP","1999/00","211.69999999999999","feijao"
"9044","SE","1999/00","55","feijao"
"9045","TO","1999/00","4.2999999999999998","feijao"
"9046","AC","2000/01","21.5","feijao"
"9047","AL","2000/01","80.799999999999997","feijao"
"9048","AP","2000/01","1.3","feijao"
"9049","AM","2000/01","9","feijao"
"9050","BA","2000/01","701.5","feijao"
"9051","CE","2000/01","534.70000000000005","feijao"
"9052","DF","2000/01","13.5","feijao"
"9053","ES","2000/01","26.699999999999999","feijao"
"9054","GO","2000/01","118.40000000000001","feijao"
"9055","MA","2000/01","77","feijao"
"9056","MT","2000/01","29.399999999999999","feijao"
"9057","MS","2000/01","26.199999999999999","feijao"
"9058","MG","2000/01","399.89999999999998","feijao"
"9059","PA","2000/01","72.700000000000003","feijao"
"9060","PB","2000/01","93.5","feijao"
"9061","PR","2000/01","437.10000000000002","feijao"
"9062","PE","2000/01","273.10000000000002","feijao"
"9063","PI","2000/01","203.09999999999999","feijao"
"9064","RJ","2000/01","7.9000000000000004","feijao"
"9065","RN","2000/01","70.5","feijao"
"9066","RS","2000/01","151.5","feijao"
"9067","RO","2000/01","91.200000000000003","feijao"
"9068","RR","2000/01","0.5","feijao"
"9069","SC","2000/01","151.30000000000001","feijao"
"9070","SP","2000/01","229.90000000000001","feijao"
"9071","SE","2000/01","51.200000000000003","feijao"
"9072","TO","2000/01","5.2999999999999998","feijao"
"9073","AC","2001/02","17.300000000000001","feijao"
"9074","AL","2001/02","93","feijao"
"9075","AP","2001/02","1.3","feijao"
"9076","AM","2001/02","5.5999999999999996","feijao"
"9077","BA","2001/02","795.89999999999998","feijao"
"9078","CE","2001/02","601.5","feijao"
"9079","DF","2001/02","14.699999999999999","feijao"
"9080","ES","2001/02","30.100000000000001","feijao"
"9081","GO","2001/02","125.8","feijao"
"9082","MA","2001/02","70","feijao"
"9083","MT","2001/02","29.100000000000001","feijao"
"9084","MS","2001/02","20.800000000000001","feijao"
"9085","MG","2001/02","426.30000000000001","feijao"
"9086","PA","2001/02","75","feijao"
"9087","PB","2001/02","176.69999999999999","feijao"
"9088","PR","2001/02","528.60000000000002","feijao"
"9089","PE","2001/02","279.69999999999999","feijao"
"9090","PI","2001/02","217","feijao"
"9091","RJ","2001/02","5.9000000000000004","feijao"
"9092","RN","2001/02","91.700000000000003","feijao"
"9093","RS","2001/02","164.69999999999999","feijao"
"9094","RO","2001/02","58","feijao"
"9095","RR","2001/02","0.5","feijao"
"9096","SC","2001/02","156.69999999999999","feijao"
"9097","SP","2001/02","223.5","feijao"
"9098","SE","2001/02","53.399999999999999","feijao"
"9099","TO","2001/02","6.9000000000000004","feijao"
"9100","AC","2002/03","13.800000000000001","feijao"
"9101","AL","2002/03","92.099999999999994","feijao"
"9102","AP","2002/03","0.80000000000000004","feijao"
"9103","AM","2002/03","5.2999999999999998","feijao"
"9104","BA","2002/03","784","feijao"
"9105","CE","2002/03","601.10000000000002","feijao"
"9106","DF","2002/03","13.800000000000001","feijao"
"9107","ES","2002/03","30.399999999999999","feijao"
"9108","GO","2002/03","134.80000000000001","feijao"
"9109","MA","2002/03","72","feijao"
"9110","MT","2002/03","32.100000000000001","feijao"
"9111","MS","2002/03","23.100000000000001","feijao"
"9112","MG","2002/03","448.39999999999998","feijao"
"9113","PA","2002/03","79.299999999999997","feijao"
"9114","PB","2002/03","197.90000000000001","feijao"
"9115","PR","2002/03","568.60000000000002","feijao"
"9116","PE","2002/03","310.5","feijao"
"9117","PI","2002/03","218.09999999999999","feijao"
"9118","RJ","2002/03","5.9000000000000004","feijao"
"9119","RN","2002/03","93.900000000000006","feijao"
"9120","RS","2002/03","159","feijao"
"9121","RO","2002/03","62.100000000000001","feijao"
"9122","RR","2002/03","0.90000000000000002","feijao"
"9123","SC","2002/03","153.30000000000001","feijao"
"9124","SP","2002/03","213.40000000000001","feijao"
"9125","SE","2002/03","50.700000000000003","feijao"
"9126","TO","2002/03","13.4","feijao"
"9127","AC","2003/04","14.4","feijao"
"9128","AL","2003/04","85","feijao"
"9129","AP","2003/04","0.90000000000000002","feijao"
"9130","AM","2003/04","5","feijao"
"9131","BA","2003/04","830.20000000000005","feijao"
"9132","CE","2003/04","567.29999999999995","feijao"
"9133","DF","2003/04","14.199999999999999","feijao"
"9134","ES","2003/04","29.800000000000001","feijao"
"9135","GO","2003/04","117.90000000000001","feijao"
"9136","MA","2003/04","75","feijao"
"9137","MT","2003/04","41.299999999999997","feijao"
"9138","MS","2003/04","30.600000000000001","feijao"
"9139","MG","2003/04","436.30000000000001","feijao"
"9140","PA","2003/04","76","feijao"
"9141","PB","2003/04","215","feijao"
"9142","PR","2003/04","505.19999999999999","feijao"
"9143","PE","2003/04","304","feijao"
"9144","PI","2003/04","223.69999999999999","feijao"
"9145","RJ","2003/04","6.5","feijao"
"9146","RN","2003/04","111.8","feijao"
"9147","RS","2003/04","143.09999999999999","feijao"
"9148","RO","2003/04","60.200000000000003","feijao"
"9149","RR","2003/04","1.2","feijao"
"9150","SC","2003/04","140.40000000000001","feijao"
"9151","SP","2003/04","184.30000000000001","feijao"
"9152","SE","2003/04","59","feijao"
"9153","TO","2003/04","9.0999999999999996","feijao"
"9154","AC","2004/05","16.600000000000001","feijao"
"9155","AL","2004/05","95.200000000000003","feijao"
"9156","AP","2004/05","1","feijao"
"9157","AM","2004/05","5","feijao"
"9158","BA","2004/05","768.70000000000005","feijao"
"9159","CE","2004/05","503","feijao"
"9160","DF","2004/05","14.6","feijao"
"9161","ES","2004/05","26.600000000000001","feijao"
"9162","GO","2004/05","115.3","feijao"
"9163","MA","2004/05","77","feijao"
"9164","MT","2004/05","42.600000000000001","feijao"
"9165","MS","2004/05","20.100000000000001","feijao"
"9166","MG","2004/05","433.69999999999999","feijao"
"9167","PA","2004/05","73.799999999999997","feijao"
"9168","PB","2004/05","202.09999999999999","feijao"
"9169","PR","2004/05","425.10000000000002","feijao"
"9170","PE","2004/05","294.69999999999999","feijao"
"9171","PI","2004/05","235.5","feijao"
"9172","RJ","2004/05","6.5","feijao"
"9173","RN","2004/05","66.799999999999997","feijao"
"9174","RS","2004/05","111.7","feijao"
"9175","RO","2004/05","64.400000000000006","feijao"
"9176","RR","2004/05","1.5","feijao"
"9177","SC","2004/05","113.3","feijao"
"9178","SP","2004/05","164.19999999999999","feijao"
"9179","SE","2004/05","58.100000000000001","feijao"
"9180","TO","2004/05","12.1","feijao"
"9181","AC","2005/06","15.800000000000001","feijao"
"9182","AL","2005/06","98.5","feijao"
"9183","AP","2005/06","1","feijao"
"9184","AM","2005/06","6.9000000000000004","feijao"
"9185","BA","2005/06","728.29999999999995","feijao"
"9186","CE","2005/06","546.60000000000002","feijao"
"9187","DF","2005/06","18","feijao"
"9188","ES","2005/06","24.399999999999999","feijao"
"9189","GO","2005/06","127.59999999999999","feijao"
"9190","MA","2005/06","84.700000000000003","feijao"
"9191","MT","2005/06","30.5","feijao"
"9192","MS","2005/06","30.699999999999999","feijao"
"9193","MG","2005/06","459.19999999999999","feijao"
"9194","PA","2005/06","74","feijao"
"9195","PB","2005/06","204.09999999999999","feijao"
"9196","PR","2005/06","575.29999999999995","feijao"
"9197","PE","2005/06","309.69999999999999","feijao"
"9198","PI","2005/06","242.09999999999999","feijao"
"9199","RJ","2005/06","6.5999999999999996","feijao"
"9200","RN","2005/06","80.200000000000003","feijao"
"9201","RS","2005/06","120.09999999999999","feijao"
"9202","RO","2005/06","62.5","feijao"
"9203","RR","2005/06","1.5","feijao"
"9204","SC","2005/06","122.40000000000001","feijao"
"9205","SP","2005/06","191.09999999999999","feijao"
"9206","SE","2005/06","49.399999999999999","feijao"
"9207","TO","2005/06","12.4","feijao"
"9208","AC","2006/07","15","feijao"
"9209","AL","2006/07","99.599999999999994","feijao"
"9210","AP","2006/07","1.3999999999999999","feijao"
"9211","AM","2006/07","6.7000000000000002","feijao"
"9212","BA","2006/07","635.20000000000005","feijao"
"9213","CE","2006/07","563.20000000000005","feijao"
"9214","DF","2006/07","18.268000000000001","feijao"
"9215","ES","2006/07","21.600000000000001","feijao"
"9216","GO","2006/07","130","feijao"
"9217","MA","2006/07","86.799999999999997","feijao"
"9218","MT","2006/07","40.399999999999999","feijao"
"9219","MS","2006/07","21.5","feijao"
"9220","MG","2006/07","413.60000000000002","feijao"
"9221","PA","2006/07","79.900000000000006","feijao"
"9222","PB","2006/07","214.30000000000001","feijao"
"9223","PR","2006/07","563.29999999999995","feijao"
"9224","PE","2006/07","310.80000000000001","feijao"
"9225","PI","2006/07","218.09999999999999","feijao"
"9226","RJ","2006/07","6.7999999999999998","feijao"
"9227","RN","2006/07","80.099999999999994","feijao"
"9228","RS","2006/07","119.59999999999999","feijao"
"9229","RO","2006/07","61.100000000000001","feijao"
"9230","RR","2006/07","1","feijao"
"9231","SC","2006/07","127.40000000000001","feijao"
"9232","SP","2006/07","192.30000000000001","feijao"
"9233","SE","2006/07","46.899999999999999","feijao"
"9234","TO","2006/07","12.9","feijao"
"9235","AC","2007/08","6","feijao"
"9236","AL","2007/08","96.599999999999994","feijao"
"9237","AP","2007/08","1.7","feijao"
"9238","AM","2007/08","4.5999999999999996","feijao"
"9239","BA","2007/08","595.79999999999995","feijao"
"9240","CE","2007/08","592.60000000000002","feijao"
"9241","DF","2007/08","17.600000000000001","feijao"
"9242","ES","2007/08","21.199999999999999","feijao"
"9243","GO","2007/08","95.799999999999997","feijao"
"9244","MA","2007/08","88.099999999999994","feijao"
"9245","MT","2007/08","89.700000000000003","feijao"
"9246","MS","2007/08","17.300000000000001","feijao"
"9247","MG","2007/08","420.60000000000002","feijao"
"9248","PA","2007/08","65.700000000000003","feijao"
"9249","PB","2007/08","203.69999999999999","feijao"
"9250","PR","2007/08","501.5","feijao"
"9251","PE","2007/08","345.10000000000002","feijao"
"9252","PI","2007/08","238","feijao"
"9253","RJ","2007/08","5.7000000000000002","feijao"
"9254","RN","2007/08","81.400000000000006","feijao"
"9255","RS","2007/08","98.5","feijao"
"9256","RO","2007/08","65.900000000000006","feijao"
"9257","RR","2007/08","1","feijao"
"9258","SC","2007/08","107.3","feijao"
"9259","SP","2007/08","178.90000000000001","feijao"
"9260","SE","2007/08","35.799999999999997","feijao"
"9261","TO","2007/08","16.899999999999999","feijao"
"9262","AC","2008/09","6.5999999999999996","feijao"
"9263","AL","2008/09","83.5","feijao"
"9264","AP","2008/09","1.8","feijao"
"9265","AM","2008/09","3.2000000000000002","feijao"
"9266","BA","2008/09","550.79999999999995","feijao"
"9267","CE","2008/09","589.10000000000002","feijao"
"9268","DF","2008/09","16.899999999999999","feijao"
"9269","ES","2008/09","22.600000000000001","feijao"
"9270","GO","2008/09","114.40000000000001","feijao"
"9271","MA","2008/09","96.799999999999997","feijao"
"9272","MT","2008/09","134.69999999999999","feijao"
"9273","MS","2008/09","19.600000000000001","feijao"
"9274","MG","2008/09","420.69999999999999","feijao"
"9275","PA","2008/09","65.200000000000003","feijao"
"9276","PB","2008/09","205.5","feijao"
"9277","PR","2008/09","630.39999999999998","feijao"
"9278","PE","2008/09","316.69999999999999","feijao"
"9279","PI","2008/09","246.5","feijao"
"9280","RJ","2008/09","5","feijao"
"9281","RN","2008/09","59.200000000000003","feijao"
"9282","RS","2008/09","117","feijao"
"9283","RO","2008/09","65.799999999999997","feijao"
"9284","RR","2008/09","3","feijao"
"9285","SC","2008/09","129.09999999999999","feijao"
"9286","SP","2008/09","186.30000000000001","feijao"
"9287","SE","2008/09","35.799999999999997","feijao"
"9288","TO","2008/09","21.600000000000001","feijao"
"9289","AC","2009/10","10.199999999999999","feijao"
"9290","AL","2009/10","62.600000000000001","feijao"
"9291","AP","2009/10","1.8999999999999999","feijao"
"9292","AM","2009/10","3","feijao"
"9293","BA","2009/10","612","feijao"
"9294","CE","2009/10","458.19999999999999","feijao"
"9295","DF","2009/10","17.199999999999999","feijao"
"9296","ES","2009/10","21.699999999999999","feijao"
"9297","GO","2009/10","113","feijao"
"9298","MA","2009/10","85","feijao"
"9299","MT","2009/10","103.8","feijao"
"9300","MS","2009/10","23.699999999999999","feijao"
"9301","MG","2009/10","419.60000000000002","feijao"
"9302","PA","2009/10","40","feijao"
"9303","PB","2009/10","73","feijao"
"9304","PR","2009/10","521.10000000000002","feijao"
"9305","PE","2009/10","264.60000000000002","feijao"
"9306","PI","2009/10","213.80000000000001","feijao"
"9307","RJ","2009/10","4.5999999999999996","feijao"
"9308","RN","2009/10","31.800000000000001","feijao"
"9309","RS","2009/10","106.7","feijao"
"9310","RO","2009/10","58.200000000000003","feijao"
"9311","RR","2009/10","3","feijao"
"9312","SC","2009/10","110.2","feijao"
"9313","SP","2009/10","180.59999999999999","feijao"
"9314","SE","2009/10","42.600000000000001","feijao"
"9315","TO","2009/10","26.699999999999999","feijao"
"9316","AC","2010/11","12.199999999999999","feijao"
"9317","AL","2010/11","61.799999999999997","feijao"
"9318","AP","2010/11","1.7","feijao"
"9319","AM","2010/11","4.7999999999999998","feijao"
"9320","BA","2010/11","563.10000000000002","feijao"
"9321","CE","2010/11","612.89999999999998","feijao"
"9322","DF","2010/11","19.600000000000001","feijao"
"9323","ES","2010/11","19.100000000000001","feijao"
"9324","GO","2010/11","109.90000000000001","feijao"
"9325","MA","2010/11","99.900000000000006","feijao"
"9326","MT","2010/11","208.19999999999999","feijao"
"9327","MS","2010/11","19.199999999999999","feijao"
"9328","MG","2010/11","401.30000000000001","feijao"
"9329","PA","2010/11","52","feijao"
"9330","PB","2010/11","168.09999999999999","feijao"
"9331","PR","2010/11","522.79999999999995","feijao"
"9332","PE","2010/11","322.39999999999998","feijao"
"9333","PI","2010/11","238.40000000000001","feijao"
"9334","RJ","2010/11","4.0999999999999996","feijao"
"9335","RN","2010/11","70.200000000000003","feijao"
"9336","RS","2010/11","92.400000000000006","feijao"
"9337","RO","2010/11","46.700000000000003","feijao"
"9338","RR","2010/11","3","feijao"
"9339","SC","2010/11","104","feijao"
"9340","SP","2010/11","167","feijao"
"9341","SE","2010/11","36.700000000000003","feijao"
"9342","TO","2010/11","28.5","feijao"
"9343","AC","2011/12","12.6","feijao"
"9344","AL","2011/12","36.100000000000001","feijao"
"9345","AP","2011/12","1.1000000000000001","feijao"
"9346","AM","2011/12","5.9000000000000004","feijao"
"9347","BA","2011/12","427.30000000000001","feijao"
"9348","CE","2011/12","433.60000000000002","feijao"
"9349","DF","2011/12","15.800000000000001","feijao"
"9350","ES","2011/12","18.300000000000001","feijao"
"9351","GO","2011/12","126.2","feijao"
"9352","MA","2011/12","74.700000000000003","feijao"
"9353","MT","2011/12","180.80000000000001","feijao"
"9354","MS","2011/12","19.300000000000001","feijao"
"9355","MG","2011/12","422.30000000000001","feijao"
"9356","PA","2011/12","48.100000000000001","feijao"
"9357","PB","2011/12","36.799999999999997","feijao"
"9358","PR","2011/12","481.39999999999998","feijao"
"9359","PE","2011/12","229.69999999999999","feijao"
"9360","PI","2011/12","230.5","feijao"
"9361","RJ","2011/12","3.7000000000000002","feijao"
"9362","RN","2011/12","7.2000000000000002","feijao"
"9363","RS","2011/12","81.299999999999997","feijao"
"9364","RO","2011/12","52.299999999999997","feijao"
"9365","RR","2011/12","3","feijao"
"9366","SC","2011/12","86.799999999999997","feijao"
"9367","SP","2011/12","163.80000000000001","feijao"
"9368","SE","2011/12","28","feijao"
"9369","TO","2011/12","35.450000000000003","feijao"
"9370","AC","2012/13","12.300000000000001","feijao"
"9371","AL","2012/13","42","feijao"
"9372","AP","2012/13","1.3","feijao"
"9373","AM","2012/13","5.7000000000000002","feijao"
"9374","BA","2012/13","456","feijao"
"9375","CE","2012/13","341.10000000000002","feijao"
"9376","DF","2012/13","16.399999999999999","feijao"
"9377","ES","2012/13","15.5","feijao"
"9378","GO","2012/13","108.09999999999999","feijao"
"9379","MA","2012/13","90.099999999999994","feijao"
"9380","MT","2012/13","211.69999999999999","feijao"
"9381","MS","2012/13","19.800000000000001","feijao"
"9382","MG","2012/13","419.69999999999999","feijao"
"9383","PA","2012/13","48.100000000000001","feijao"
"9384","PB","2012/13","55.700000000000003","feijao"
"9385","PR","2012/13","480","feijao"
"9386","PE","2012/13","176.40000000000001","feijao"
"9387","PI","2012/13","199.30000000000001","feijao"
"9388","RJ","2012/13","3","feijao"
"9389","RN","2012/13","12.4","feijao"
"9390","RS","2012/13","71.200000000000003","feijao"
"9391","RO","2012/13","39.5","feijao"
"9392","RR","2012/13","3","feijao"
"9393","SC","2012/13","76.700000000000003","feijao"
"9394","SP","2012/13","120.09999999999999","feijao"
"9395","SE","2012/13","26.800000000000001","feijao"
"9396","TO","2012/13","23.399999999999999","feijao"
"9397","AC","2013/14","10.300000000000001","feijao"
"9398","AL","2013/14","47","feijao"
"9399","AP","2013/14","1.3","feijao"
"9400","AM","2013/14","5.2999999999999998","feijao"
"9401","BA","2013/14","481","feijao"
"9402","CE","2013/14","404.10000000000002","feijao"
"9403","DF","2013/14","16.100000000000001","feijao"
"9404","ES","2013/14","15.300000000000001","feijao"
"9405","GO","2013/14","108.2","feijao"
"9406","MA","2013/14","92.799999999999997","feijao"
"9407","MT","2013/14","323.60000000000002","feijao"
"9408","MS","2013/14","20.100000000000001","feijao"
"9409","MG","2013/14","385","feijao"
"9410","PA","2013/14","28","feijao"
"9411","PB","2013/14","76.900000000000006","feijao"
"9412","PR","2013/14","515.39999999999998","feijao"
"9413","PE","2013/14","245.69999999999999","feijao"
"9414","PI","2013/14","229.40000000000001","feijao"
"9415","RJ","2013/14","2.7000000000000002","feijao"
"9416","RN","2013/14","33.5","feijao"
"9417","RS","2013/14","65.900000000000006","feijao"
"9418","RO","2013/14","33","feijao"
"9419","RR","2013/14","2.7000000000000002","feijao"
"9420","SC","2013/14","84.5","feijao"
"9421","SP","2013/14","85.200000000000003","feijao"
"9422","SE","2013/14","31.5","feijao"
"9423","TO","2013/14","21.100000000000001","feijao"
"9424","AC","2014/15","7.5","feijao"
"9425","AL","2014/15","47","feijao"
"9426","AP","2014/15","1.3","feijao"
"9427","AM","2014/15","5.5","feijao"
"9428","BA","2014/15","447.19999999999999","feijao"
"9429","CE","2014/15","404.10000000000002","feijao"
"9430","DF","2014/15","16.199999999999999","feijao"
"9431","ES","2014/15","14.4","feijao"
"9432","GO","2014/15","101","feijao"
"9433","MA","2014/15","93.599999999999994","feijao"
"9434","MT","2014/15","286.80000000000001","feijao"
"9435","MS","2014/15","17.100000000000001","feijao"
"9436","MG","2014/15","339","feijao"
"9437","PA","2014/15","28","feijao"
"9438","PB","2014/15","58.600000000000001","feijao"
"9439","PR","2014/15","405.69999999999999","feijao"
"9440","PE","2014/15","237.30000000000001","feijao"
"9441","PI","2014/15","214.40000000000001","feijao"
"9442","RJ","2014/15","1.7","feijao"
"9443","RN","2014/15","31.600000000000001","feijao"
"9444","RS","2014/15","55.799999999999997","feijao"
"9445","RO","2014/15","22","feijao"
"9446","RR","2014/15","2.7000000000000002","feijao"
"9447","SC","2014/15","72.900000000000006","feijao"
"9448","SP","2014/15","76","feijao"
"9449","SE","2014/15","15.699999999999999","feijao"
"9450","TO","2014/15","21.100000000000001","feijao"
"9451","AC","2015/16","7.7000000000000002","feijao"
"9452","AL","2015/16","30.300000000000001","feijao"
"9453","AP","2015/16","1.3","feijao"
"9454","AM","2015/16","4.0999999999999996","feijao"
"9455","BA","2015/16","388.69999999999999","feijao"
"9456","CE","2015/16","375.80000000000001","feijao"
"9457","DF","2015/16","16.09","feijao"
"9458","ES","2015/16","10.6","feijao"
"9459","GO","2015/16","122.7","feijao"
"9460","MA","2015/16","77.099999999999994","feijao"
"9461","MT","2015/16","233.40000000000001","feijao"
"9462","MS","2015/16","14.6","feijao"
"9463","MG","2015/16","334.5","feijao"
"9464","PA","2015/16","32.899999999999999","feijao"
"9465","PB","2015/16","86.799999999999997","feijao"
"9466","PR","2015/16","389.69999999999999","feijao"
"9467","PE","2015/16","197.09999999999999","feijao"
"9468","PI","2015/16","214.5","feijao"
"9469","RJ","2015/16","1.8","feijao"
"9470","RN","2015/16","29.899999999999999","feijao"
"9471","RS","2015/16","67.900000000000006","feijao"
"9472","RO","2015/16","20.800000000000001","feijao"
"9473","RR","2015/16","2.7000000000000002","feijao"
"9474","SC","2015/16","63.399999999999999","feijao"
"9475","SP","2015/16","78.299999999999997","feijao"
"9476","SE","2015/16","12.699999999999999","feijao"
"9477","TO","2015/16","22.100000000000001","feijao"
"9478","AC","2016/17","7.5999999999999996","feijao"
"9479","AL","2016/17","40.100000000000001","feijao"
"9480","AP","2016/17","1.3999999999999999","feijao"
"9481","AM","2016/17","3.7999999999999998","feijao"
"9482","BA","2016/17","450.80000000000001","feijao"
"9483","CE","2016/17","407","feijao"
"9484","DF","2016/17","16.100000000000001","feijao"
"9485","ES","2016/17","10.699999999999999","feijao"
"9486","GO","2016/17","136.80000000000001","feijao"
"9487","MA","2016/17","87.799999999999997","feijao"
"9488","MT","2016/17","295.19999999999999","feijao"
"9489","MS","2016/17","26.800000000000001","feijao"
"9490","MG","2016/17","348.19999999999999","feijao"
"9491","PA","2016/17","34.299999999999997","feijao"
"9492","PB","2016/17","90","feijao"
"9493","PR","2016/17","447.5","feijao"
"9494","PE","2016/17","186.09999999999999","feijao"
"9495","PI","2016/17","233.19999999999999","feijao"
"9496","RJ","2016/17","1.8","feijao"
"9497","RN","2016/17","35.799999999999997","feijao"
"9498","RS","2016/17","61.100000000000001","feijao"
"9499","RO","2016/17","19.300000000000001","feijao"
"9500","RR","2016/17","2.3999999999999999","feijao"
"9501","SC","2016/17","69.599999999999994","feijao"
"9502","SP","2016/17","107.59999999999999","feijao"
"9503","SE","2016/17","15.199999999999999","feijao"
"9504","TO","2016/17","44.100000000000001","feijao"
"9505","AC","2017/18","7.5999999999999996","feijao"
"9506","AL","2017/18","33","feijao"
"9507","AP","2017/18","1.3999999999999999","feijao"
"9508","AM","2017/18","3.2999999999999998","feijao"
"9509","BA","2017/18","428.19999999999999","feijao"
"9510","CE","2017/18","404.39999999999998","feijao"
"9511","DF","2017/18","16","feijao"
"9512","ES","2017/18","14.699999999999999","feijao"
"9513","GO","2017/18","156.30000000000001","feijao"
"9514","MA","2017/18","89.099999999999994","feijao"
"9515","MT","2017/18","284","feijao"
"9516","MS","2017/18","26.800000000000001","feijao"
"9517","MG","2017/18","339.19999999999999","feijao"
"9518","PA","2017/18","34.5","feijao"
